Seouljongnooffice,Seouljongno okin6stload 8,Seouljongno nusang 166-114,prevention,3,200,360,30,13-Dec,02-2148-4301,37.5815663,126.964933,2018-02-09
Seouljongnooffice,Seouljongno jahamun14load 13,Seouljongno changsung 98-2,prevention,2,200,360,30,13-Dec,02-2148-4301,37.5806947,126.9716901,2018-02-09
Seouljongnooffice,Seouljongno jahamun30load 15,Seouljongno chungun 82,prevention,3,200,360,30,13-Dec,02-2148-4301,37.5855045,126.9707093,2018-02-09
Seouljongnooffice,Seouljongno jahamun33-load 28,Seouljongno chungun 52-50,prevention,2,200,360,30,13-Dec,02-2148-4301,37.5874034,126.9669442,2018-02-09
Seouljongnooffice,Seouljongno jahamun33stload 6,Seouljongno chungun 52-6,prevention,2,200,360,30,13-Dec,02-2148-4301,37.5866397,126.9684822,2018-02-09
Seouljongnooffice,Seouljongno jahamun33stload 27,Seouljongno chungun 53-76,prevention,2,200,360,30,11-Apr,02-2148-4301,37.5875512,126.9682904,2018-02-09
Seouljongnooffice,Seouljongno jahamun33stload 27,Seouljongno chungun 53-76,prevention,1,41,180,30,11-Apr,02-2148-4301,37.5875512,126.9682904,2018-02-09
Seouljongnooffice,Seouljongno jahamun33load 2,Seouljongno chungun 59-1,prevention,2,200,360,30,11-Apr,02-2148-4301,37.5861563,126.969818,2018-02-09
Seouljongnooffice,Seouljongno jahamun33stload 27,Seouljongno chungun 59-1,prevention,1,41,180,30,11-Apr,02-2148-4301,37.5874392,126.969818,2018-02-09
Seouljongnooffice,Seouljongno jahamun9load 29,Seouljongno nuha 217,prevention,3,200,360,30,11-Apr,02-2148-4301,37.5793889,126.9696358,2018-02-09
Seouljongnooffice,Seouljongno jahamun15load 26,Seouljongno tongin 31-25,prevention,2,200,360,30,13-Dec,02-2148-4301,37.5806769,126.9694099,2018-02-09
Seouljongnooffice,Seouljongno gyedong4load 19,Seouljongno gyedong 34-1,prevention,1,200,180,30,15-Dec,02-2148-4301,37.582416,126.987961,2018-02-09
Seouljongnooffice,Seouljongno jongno53load 22-4,Seouljongno changsin 197-27,prevention,3,200,360,30,15-Dec,02-2148-4301,37.573496,127.013926,2018-02-09
Seouljongnooffice,Seouljongno jahamun4load 14-14,Seouljongno tongui 35-44,prevention,3,200,360,30,15-Dec,02-2148-4301,37.5769824,126.9727589,2018-02-09
Seouljongnooffice,Seouljongno jahamun4load 14-8,Seouljongno tongui 35-45,prevention,1,200,180,30,15-Dec,02-2148-4301,37.577049,126.972905,2018-02-09
Seouljongnooffice,Seouljongno okin5load 7,Seouljongno okin 180,prevention,3,200,360,30,15-Dec,02-2148-4301,37.582428,126.964806,2018-02-09
Seouljongnooffice,Seouljongno gyeonghuigung3-load 2,Seouljongno sajik 311-6,prevention,4,200,360,30,15-Dec,02-2148-4301,37.573822,126.967213,2018-02-09
Seouljongnooffice,Seouljongno changgyeonggung26load 28,Seouljongno myunglyun4st 206-24,prevention,3,200,360,30,15-Dec,02-2148-4301,37.581804,126.999172,2018-02-09
Seouljongnooffice,Seouljongno changsin11load 61,Seouljongno changsin 23-470,prevention,3,200,360,30,15-Dec,02-2148-4301,37.577274,127.011564,2018-02-09
Seouljongnooffice,Seouljongno hyehwa8load 4,Seouljongno hyehwa 16-7,prevention,4,200,360,30,15-Dec,02-2148-4301,37.587898,127.0000974,2018-02-09
Seouljongnooffice,Seouljongno dongsung4load 17,Seouljongno dongsung 10,prevention,2,200,360,30,15-Dec,02-2148-4301,37.5835116,127.004644,2018-02-09
Seouljongnooffice,Seouljongno changdukggung4load 40,Seouljongno wonseo 76-42,prevention,3,200,360,30,15-Dec,02-2148-4301,37.582532,126.988169,2018-02-09
Seouljongnooffice,Seouljongno yulgog8load 37,Seouljongno walyong 42,prevention,3,200,360,30,15-Dec,02-2148-4301,37.575663,126.990911,2018-02-09
Seouljongnooffice,Seouljongno jahamun5load 35,Seouljongno fillun 176-1,prevention,2,200,360,30,15-Dec,02-2148-4301,37.577797,126.969932,2018-02-09
Seouljongnooffice,Seouljongno bibong2load 32,Seouljongno gugi 138-1,prevention,3,200,360,30,15-Dec,02-2148-4301,37.612496,126.958917,2018-02-09
Seouljongnooffice,Seouljongno pyeongchang6load 18,Seouljongno pyeongchang 489-1,prevention,3,200,360,30,15-Dec,02-2148-4301,37.614664,126.9711214,2018-02-09
